TIME,DJIA
"April-13,2016",17908.28
"April-14,2016",17926.43
"April-15,2016",17897.46
"April-18,2016",18004.16
"April-19,2016",18053.6
"April-20,2016",18096.27
"April-21,2016",17982.52
"April-22,2016",18003.75
"April-25,2016",17977.24
"April-26,2016",17990.32
"April-27,2016",18041.55
"April-28,2016",17830.76
"April-29,2016",17773.64
"May-02,2016",17891.16
"May-03,2016",17750.91
"May-04,2016",17651.26
"May-05,2016",17660.71
"May-06,2016",17740.63
"May-09,2016",17705.91
"May-10,2016",17928.35
"May-11,2016",17711.12
"May-12,2016",17720.5
"May-13,2016",17535.32
"May-16,2016",17710.71
"May-17,2016",17529.98
"May-18,2016",17526.62
"May-19,2016",17435.4
"May-20,2016",17500.94
"May-23,2016",17492.93
"May-24,2016",17706.05
"May-25,2016",17851.51
"May-26,2016",17828.29
"May-27,2016",17873.22
"May-31,2016",17787.2
"June-01,2016",17789.67
"June-02,2016",17838.56
"June-03,2016",17807.06
"June-06,2016",17920.33
"June-07,2016",17938.28
"June-08,2016",18005.05
"June-09,2016",17985.19
"June-10,2016",17865.34
"June-13,2016",17732.48
"June-14,2016",17674.82
"June-15,2016",17640.17
"June-16,2016",17733.1
"June-17,2016",17675.16
"June-20,2016",17804.87
"June-21,2016",17829.73
"June-22,2016",17780.83
"June-23,2016",18011.07
"June-24,2016",17400.75
"June-27,2016",17140.24
"June-28,2016",17409.72
"June-29,2016",17694.68
"June-30,2016",17929.99
"July-01,2016",17949.37
"July-05,2016",17840.62
"July-06,2016",17918.62
"July-07,2016",17895.88
"July-08,2016",18146.74
"July-11,2016",18226.93
"July-12,2016",18347.67
"July-13,2016",18372.12
"July-14,2016",18506.41
"July-15,2016",18516.55
"July-18,2016",18533.05
"July-19,2016",18559.01
"July-20,2016",18595.03
"July-21,2016",18517.23
"July-22,2016",18570.85
"July-25,2016",18493.06
"July-26,2016",18473.75
"July-27,2016",18472.17
"July-28,2016",18456.35
"July-29,2016",18432.24
"August-01,2016",18404.51
"August-02,2016",18313.77
"August-03,2016",18355
"August-04,2016",18352.05
"August-05,2016",18543.53
"August-08,2016",18529.29
"August-09,2016",18533.05
"August-10,2016",18495.66
"August-11,2016",18613.52
"August-12,2016",18576.47
"August-15,2016",18636.05
"August-16,2016",18552.02
"August-17,2016",18573.94
"August-18,2016",18597.7
"August-19,2016",18552.57
"August-22,2016",18529.42
"August-23,2016",18547.3
"August-24,2016",18481.48
"August-25,2016",18448.41
"August-26,2016",18395.4
"August-29,2016",18502.99
"August-30,2016",18454.3
"August-31,2016",18400.88
"September-01,2016",18419.3
"September-02,2016",18491.96
"September-06,2016",18538.12
"September-07,2016",18526.14
"September-08,2016",18479.91
"September-09,2016",18085.45
"September-12,2016",18325.07
"September-13,2016",18066.75
"September-14,2016",18034.77
"September-15,2016",18212.48
"September-16,2016",18123.8
"September-19,2016",18120.17
"September-20,2016",18129.96
"September-21,2016",18293.7
"September-22,2016",18392.46
"September-23,2016",18261.45
"September-26,2016",18094.83
"September-27,2016",18228.3
"September-28,2016",18339.24
"September-29,2016",18143.45
"September-30,2016",18308.15
"October-03,2016",18253.85
"October-04,2016",18168.45
"October-05,2016",18281.03
"October-06,2016",18268.5
"October-07,2016",18240.49
"October-10,2016",18329.04
"October-11,2016",18128.66
"October-12,2016",18144.2
"October-13,2016",18098.94
"October-14,2016",18138.38
"October-17,2016",18086.4
"October-18,2016",18161.94
"October-19,2016",18202.62
"October-20,2016",18162.35
"October-21,2016",18145.71
"October-24,2016",18223.03
"October-25,2016",18169.27
"October-26,2016",18199.33
"October-27,2016",18169.68
"October-28,2016",18161.19
"October-31,2016",18142.42
"November-01,2016",18037.1
"November-02,2016",17959.64
"November-03,2016",17930.67
"November-04,2016",17888.28
"November-07,2016",18259.6
"November-08,2016",18332.74
"November-09,2016",18589.69
"November-10,2016",18807.88
"November-11,2016",18847.66
"November-14,2016",18868.69
"November-15,2016",18923.06
"November-16,2016",18868.14
"November-17,2016",18903.82
"November-18,2016",18867.93
"November-21,2016",18956.69
"November-22,2016",19023.87
"November-23,2016",19083.18
"November-25,2016",19152.14
"November-28,2016",19097.9
"November-29,2016",19121.6
"November-30,2016",19123.58
"December-01,2016",19191.93
"December-02,2016",19170.42
"December-05,2016",19216.24
"December-06,2016",19251.78
"December-07,2016",19549.62
"December-08,2016",19614.81
"December-09,2016",19756.85
"December-12,2016",19796.43
"December-13,2016",19911.21
"December-14,2016",19792.53
"December-15,2016",19852.24
"December-16,2016",19843.41
"December-19,2016",19883.06
"December-20,2016",19974.62
"December-21,2016",19941.96
"December-22,2016",19918.88
"December-23,2016",19933.81
"December-27,2016",19945.04
"December-28,2016",19833.68
"December-29,2016",19819.78
"December-30,2016",19762.6
"January-03,2017",19881.76
"January-04,2017",19942.16
"January-05,2017",19899.29
"January-06,2017",19963.8
"January-09,2017",19887.38
"January-10,2017",19855.53
"January-11,2017",19954.28
"January-12,2017",19891
"January-13,2017",19885.73
"January-17,2017",19826.77
"January-18,2017",19804.72
"January-19,2017",19732.4
"January-20,2017",19827.25
"January-23,2017",19799.85
"January-24,2017",19912.71
"January-25,2017",20068.51
"January-26,2017",20100.91
"January-27,2017",20093.78
"January-30,2017",19971.13
"January-31,2017",19864.09
"February-01,2017",19890.94
"February-02,2017",19884.91
"February-03,2017",20071.46
"February-06,2017",20052.42
"February-07,2017",20090.29
"February-08,2017",20054.34
"February-09,2017",20172.4
"February-10,2017",20269.37
"February-13,2017",20412.16
"February-14,2017",20504.41
"February-15,2017",20611.86
"February-16,2017",20619.77
"February-17,2017",20624.05
"February-21,2017",20743
"February-22,2017",20775.6
"February-23,2017",20810.32
"February-24,2017",20821.76
"February-27,2017",20837.44
"February-28,2017",20812.24
"March-01,2017",21115.55
"March-02,2017",21002.97
"March-03,2017",21005.71
"March-06,2017",20954.34
"March-07,2017",20924.76
"March-08,2017",20855.73
"March-09,2017",20858.19
"March-10,2017",20902.98
"March-13,2017",20881.48
"March-14,2017",20837.37
"March-15,2017",20950.1
"March-16,2017",20934.55
"March-17,2017",20914.62
"March-20,2017",20905.86
"March-21,2017",20668.01
"March-22,2017",20661.3
"March-23,2017",20656.58
"March-24,2017",20596.72
"March-27,2017",20550.98
"March-28,2017",20701.5
"March-29,2017",20659.32
"March-30,2017",20728.49
"March-31,2017",20663.22
"April-03,2017",20650.21
"April-04,2017",20689.24
"April-05,2017",20648.15
"April-06,2017",20662.95
"April-07,2017",20656.1
"April-10,2017",20658.02
"April-11,2017",20651.3
"April-12,2017",20591.86
"April-13,2017",20453.25
"April-17,2017",20636.92
"April-18,2017",20523.28
"April-19,2017",20404.49
"April-20,2017",20578.71
"April-21,2017",20547.76
"April-24,2017",20763.89
"April-25,2017",20996.12
"April-26,2017",20975.09
"April-27,2017",20981.33
"April-28,2017",20940.51
"May-01,2017",20913.46
"May-02,2017",20949.89
"May-03,2017",20957.9
"May-04,2017",20951.47
"May-05,2017",21006.94
"May-08,2017",21012.28
"May-09,2017",20975.78
"May-10,2017",20943.11
"May-11,2017",20919.42
"May-12,2017",20896.61
"May-15,2017",20981.94
"May-16,2017",20979.75
"May-17,2017",20606.93
"May-18,2017",20663.02
"May-19,2017",20804.84
"May-22,2017",20894.83
"May-23,2017",20937.91
"May-24,2017",21012.42
"May-25,2017",21082.95
"May-26,2017",21080.28
"May-30,2017",21029.47
"May-31,2017",21008.65
"June-01,2017",21144.18
"June-02,2017",21206.29
"June-05,2017",21184.04
"June-06,2017",21136.23
"June-07,2017",21173.69
"June-08,2017",21182.53
"June-09,2017",21271.97
"June-12,2017",21235.67
"June-13,2017",21328.47
"June-14,2017",21374.56
"June-15,2017",21359.9
"June-16,2017",21384.28
"June-19,2017",21528.99
"June-20,2017",21467.14
"June-21,2017",21410.03
"June-22,2017",21397.29
"June-23,2017",21394.76
"June-26,2017",21409.55
"June-27,2017",21310.66
"June-28,2017",21454.61
"June-29,2017",21287.03
"June-30,2017",21349.63
"July-03,2017",21479.27
"July-05,2017",21478.17
"July-06,2017",21320.04
"July-07,2017",21414.34
"July-10,2017",21408.52
"July-11,2017",21409.07
"July-12,2017",21532.14
"July-13,2017",21553.09
"July-14,2017",21637.74
"July-17,2017",21629.72
"July-18,2017",21574.73
"July-19,2017",21640.75
"July-20,2017",21611.78
"July-21,2017",21580.07
"July-24,2017",21513.17
"July-25,2017",21613.43
"July-26,2017",21711.01
"July-27,2017",21796.55
"July-28,2017",21830.31
"July-31,2017",21891.12
"August-01,2017",21963.92
"August-02,2017",22016.24
"August-03,2017",22026.1
"August-04,2017",22092.81
"August-07,2017",22118.42
"August-08,2017",22085.34
"August-09,2017",22048.7
"August-10,2017",21844.01
"August-11,2017",21858.32
"August-14,2017",21993.71
"August-15,2017",21998.99
"August-16,2017",22024.87
"August-17,2017",21750.73
"August-18,2017",21674.51
"August-21,2017",21703.75
"August-22,2017",21899.89
"August-23,2017",21812.09
"August-24,2017",21783.4
"August-25,2017",21813.67
"August-28,2017",21808.4
"August-29,2017",21865.37
"August-30,2017",21892.43
"August-31,2017",21948.1
"September-01,2017",21987.56
"September-05,2017",21753.31
"September-06,2017",21807.64
"September-07,2017",21784.78
"September-08,2017",21797.79
"September-11,2017",22057.37
"September-12,2017",22118.86
"September-13,2017",22158.18
"September-14,2017",22203.48
"September-15,2017",22268.34
"September-18,2017",22331.35
"September-19,2017",22370.8
"September-20,2017",22412.59
"September-21,2017",22359.23
"September-22,2017",22349.59
"September-25,2017",22296.09
"September-26,2017",22284.32
"September-27,2017",22340.71
"September-28,2017",22381.2
"September-29,2017",22405.09
"October-02,2017",22557.6
"October-03,2017",22641.67
"October-04,2017",22661.64
"October-05,2017",22775.39
"October-06,2017",22773.67
"October-09,2017",22761.07
"October-10,2017",22830.68
"October-11,2017",22872.89
"October-12,2017",22841.01
"October-13,2017",22871.72
"October-16,2017",22956.96
"October-17,2017",22997.44
"October-18,2017",23157.6
"October-19,2017",23163.04
"October-20,2017",23328.63
"October-23,2017",23273.96
"October-24,2017",23441.76
"October-25,2017",23329.46
"October-26,2017",23400.86
"October-27,2017",23434.19
"October-30,2017",23348.74
"October-31,2017",23377.24
"November-01,2017",23435.01
"November-02,2017",23516.26
"November-03,2017",23539.19
"November-06,2017",23548.42
"November-07,2017",23557.23
"November-08,2017",23563.36
"November-09,2017",23461.94
"November-10,2017",23422.21
"November-13,2017",23439.7
"November-14,2017",23409.47
"November-15,2017",23271.28
"November-16,2017",23458.36
"November-17,2017",23358.24
"November-20,2017",23430.33
"November-21,2017",23590.83
"November-22,2017",23526.18
"November-24,2017",23557.99
"November-27,2017",23580.78
"November-28,2017",23836.71
"November-29,2017",23940.68
"November-30,2017",24272.35
"December-01,2017",24231.59
"December-04,2017",24290.05
"December-05,2017",24180.64
"December-06,2017",24140.91
"December-07,2017",24211.48
"December-08,2017",24329.16
"December-11,2017",24386.03
"December-12,2017",24504.8
"December-13,2017",24585.43
"December-14,2017",24508.66
"December-15,2017",24651.74
"December-18,2017",24792.2
"December-19,2017",24754.75
"December-20,2017",24726.65
"December-21,2017",24782.29
"December-22,2017",24754.06
"December-26,2017",24746.21
"December-27,2017",24774.3
"December-28,2017",24837.51
"December-29,2017",24719.22
"January-02,2018",24824.01
"January-03,2018",24922.68
"January-04,2018",25075.13
"January-05,2018",25295.87
"January-08,2018",25283
"January-10,2018",25369.13
"January-11,2018",25574.73
"January-12,2018",25803.19
"January-16,2018",25792.86
"January-18,2018",26017.81
"January-19,2018",26071.72
"January-22,2018",26214.6
"January-23,2018",26210.81
"January-24,2018",26252.12
"January-25,2018",26392.79
"January-26,2018",26616.71
"January-29,2018",26439.48
"January-30,2018",26076.89
"January-31,2018",26149.39
"February-01,2018",26186.71
"February-02,2018",25520.96
"February-05,2018",24345.75
"February-06,2018",24912.77
"February-07,2018",24893.35
"February-08,2018",23860.46
"February-09,2018",24190.9
"February-12,2018",24601.27
"February-13,2018",24640.45
"February-14,2018",24893.49
"February-15,2018",25200.37
"February-16,2018",25219.38
"February-20,2018",24964.75
"February-21,2018",24797.78
"February-22,2018",24962.48
"February-23,2018",25309.99
"February-26,2018",25709.27
"February-27,2018",25410.03
"February-28,2018",25029.2
"March-01,2018",24608.98
"March-02,2018",24538.06
"March-05,2018",24874.76
"March-06,2018",24884.12
"March-07,2018",24801.36
"March-08,2018",24895.21
"March-09,2018",25335.74
"March-12,2018",25178.61
"March-13,2018",25007.03
"March-14,2018",24758.12
"March-15,2018",24873.66
"March-16,2018",24946.51
"March-19,2018",24610.91
"March-20,2018",24727.27
"March-21,2018",24682.31
"March-22,2018",23957.89
"March-23,2018",23533.2
"March-26,2018",24202.6
"March-27,2018",23857.71
"March-28,2018",23848.42
"March-29,2018",24103.11
"April-02,2018",23644.19
"April-03,2018",24033.36
"April-04,2018",24264.3
"April-05,2018",24505.22
"April-06,2018",23932.76
"April-09,2018",23979.1
"April-10,2018",24408
"April-11,2018",24189.45
"April-12,2018",24483.05
"April-13,2018",24360.14
"April-16,2018",24573.04
"April-17,2018",24786.63
"April-18,2018",24748.07
"April-19,2018",24664.89
"April-20,2018",24462.94
"April-23,2018",24448.69
"April-24,2018",24024.13
"April-25,2018",24083.83
"April-26,2018",24322.34
"April-27,2018",24311.19
"April-30,2018",24163.15
"May-01,2018",24099.05
"May-02,2018",23924.98
"May-03,2018",23930.15
"May-04,2018",24262.51
"May-08,2018",24360.21
"May-09,2018",24542.54
"May-10,2018",24739.53
"May-11,2018",24831.17
"May-14,2018",24899.41
"May-15,2018",24706.41
"May-16,2018",24768.93
"May-17,2018",24713.98
"May-18,2018",24715.09
"May-22,2018",24834.41
"May-23,2018",24886.81
"May-24,2018",24811.76
"May-29,2018",24361.45
"May-30,2018",24667.78
"May-31,2018",24415.84
"June-01,2018",24635.21
"June-04,2018",24813.69
"June-05,2018",24799.98
"June-06,2018",25146.39
"June-07,2018",25241.41
"June-08,2018",25316.53
"June-11,2018",25322.31
"June-12,2018",25320.73
"June-13,2018",25201.2
"June-14,2018",25175.31
"June-15,2018",25090.48
"June-19,2018",24700.21
"June-20,2018",24657.8
"June-21,2018",24461.7
"June-22,2018",24580.89
"June-25,2018",24252.8
"June-26,2018",24283.11
"June-27,2018",24117.59
"June-28,2018",24216.05
"June-29,2018",24271.41
"July-02,2018",24307.18
"July-03,2018",24174.82
"July-05,2018",24356.74
"July-06,2018",24456.48
"July-09,2018",24776.59
"July-10,2018",24919.66
"July-11,2018",24700.45
"July-12,2018",24924.89
"July-13,2018",25019.41
"July-16,2018",25064.36
"July-17,2018",25119.89
"July-19,2018",25064.5
"July-20,2018",25058.12
"July-23,2018",25044.29
"July-24,2018",25241.94
"July-25,2018",25414.1
"July-26,2018",25527.07
"July-27,2018",25451.06
"July-30,2018",25306.83
"July-31,2018",25415.19
"August-01,2018",25333.82
"August-02,2018",25326.16
"August-03,2018",25462.58
"August-06,2018",25502.18
"August-07,2018",25628.91
"August-08,2018",25583.75
"August-09,2018",25509.23
"August-10,2018",25313.14
"August-13,2018",25187.7
"August-14,2018",25299.92
"August-15,2018",25162.41
"August-16,2018",25558.73
"August-17,2018",25669.32
"August-20,2018",25758.69
"August-21,2018",25822.29
"August-22,2018",25733.6
"August-23,2018",25656.98
"August-24,2018",25790.35
"August-27,2018",26049.64
"August-28,2018",26064.02
"August-29,2018",26124.57
